Scan:     33          NGC1052 2005-12-27 +01 01 41.0
          RADIO                  Jy    
        km/s-LSR                 I
    2226.3623467118918597      1.5109469
    2226.0331352527564377      1.5085390
    2225.7039237936214704      1.5099603
    2225.3747123345196997      1.5104264
    2225.0455008753515358      1.5088539
    2224.7162894162161138      1.5095631
    2224.3870779571147978      1.5108825
    2224.0578664979793757      1.5112721
    2223.7286550388444084      1.5095240
    2223.3994435797426377      1.5072857
    2223.0702321205744738      1.5022728
    2222.7410206615058996      1.5029377
    2222.4118092023377358      1.5093336
    2222.0825977432023137      1.5083451
    2221.7533862841009977      1.5032911
    2221.4241748249655757      1.5020903
    2221.0949633657974118      1.5052258
    2220.7657519066951863      1.5047350
    2220.4365404475606738      1.5009741
    2220.1073289884252517      1.5028964
    2219.7781175293239357      1.5110698
    2219.4489060701885137      1.5110259
    2219.1196946110871977      1.5019587
    2218.7904831519181243      1.4952854
    2218.4612716927836118      1.4914665
    2218.1320602336813863      1.4919655
    2217.8028487745464190      1.4930727
    2217.4736373154114517      1.4946213
    2217.1444258563096810      1.4994775
    2216.8152143971410624      1.5031315
    2216.4860029380060951      1.5051463
    2216.1567914789043243      1.5039799
    2215.8275800197693570      1.4997048
    2215.4983685606011932      1.5005527
    2215.1691571015326190      1.5061678
    2214.8399456423640004      1.5109500
    2214.5107341832626844      1.5128804
    2214.1815227241272623      1.5107243
    2213.8523112649922950      1.5051244
    2213.5230998058905243      1.5025440
    2213.1938883467555570      1.5052007
    2212.8646768875873931      1.5034624
    2212.5354654284856224      1.5033963
    2212.2062539693502004      1.5094427
    2211.8770425102152331      1.5101843
    2211.5478310511134623      1.5067683
    2211.2186195919784950      1.5085044
    2210.8894081328767243      1.5121887
    2210.5601966737085604      1.5106300
    2210.2309852145731384      1.5104127
    2209.9017737554713676      1.5105309
    2209.5725622963364003      1.5085815
    2209.2433508371677817      1.5071614
    2208.9141393780996623      1.5052937
    2208.5849279189310437      1.5052667
    2208.2557164597960764      1.5047500
    2207.9265050006943056      1.5058441
    2207.5972935415593383      1.5089120
    2207.2680820823907197      1.5078810
    2206.9388706233226003      1.5027382
    2206.6096591641539817      1.5018499
    2206.2804477050522109      1.5083256
    2205.9512362459172437      1.5106299
    2205.6220247867818216      1.5058419
    2205.2928133276805056      1.5021099
    2204.9636018685450836      1.5024022
    2204.6343904093769197      1.5052156
    2204.3051789502751490      1.5109348
    2203.9759674911401817      1.5130587
    2203.6467560320047596      1.5083538
    2203.3175445729034436      1.5031222
    2202.9883331137352798      1.5000557
    2202.6591216546667056      1.5042274
    2202.3299101954980870      1.5097762
    2202.0006987363631197      1.5069374
    2201.6714872772613489      1.5000958
    2201.3422758181263816      1.5013001
    2201.0130643589582178      1.5116560
    2200.6838528998896436      1.5127742
    2200.3546414407210250      1.5019420
    2200.0254299815860577      1.4975439
    2199.6962185224842870      1.5025425
    2199.3670070633493197      1.5070126
    2199.0377956041811558      1.5094808
    2198.7085841451125816      1.5071267
    2198.3793726859444178      1.5033052
    2198.0501612268421923      1.5026290
    2197.7209497677067702      1.5025189
    2197.3917383085722577      1.5064965
    2197.0625268494700322      1.5100523
    2196.7333153903355196      1.5042832
    2196.4041039311669010      1.4980116
    2196.0748924720651303      1.5017208
    2195.7456810129297082      1.5055646
    2195.4164695537951957      1.5013146
    2195.0872580946929702      1.4996940
    2194.7580466355248063      1.5045872
    2194.4288351764562321      1.5035506
    2194.0996237172880683      1.5002047
    2193.7704122581526462      1.5022999
    2193.4412007990513303      1.5044212
    2193.1119893399159082      1.5057973
    2192.7827778807477443      1.5082101
    2192.4535664216791702      1.5081371
    2192.1243549625110063      1.5028205
    2191.7951435033760390      1.4991956
    2191.4659320442742683      1.4997065
    2191.1367205851388462      1.4986807
    2190.8075091260375302      1.4974986
    2190.4782976669021082      1.4981359
    2190.1490862077339443      1.5030576
    2189.8198747486317188      1.5077537
    2189.4906632894972063      1.5055423
    2189.1614518303617842      1.5035642
    2188.8322403712604682      1.5038863
    2188.5030289120918496      1.5052270
    2188.1738174529568823      1.5063357
    2187.8446059938546568      1.5060816
    2187.5153945347201443      1.5047339
    2187.1861830755847222      1.5031943
    2186.8569716164834063      1.5043908
    2186.5277601573147876      1.5073575
    2186.1985486982462135      1.5103045
    2185.8693372390775949      1.5085462
    2185.5401257799426276      1.5054488
    2185.2109143208408568      1.5043678
    2184.8817028617058895      1.5064819
    2184.5524914025377257      1.5116756
    2184.2232799434691515      1.5096945
    2183.8940684843005329      1.5065515
    2183.5648570251655656      1.5129943
    2183.2356455660637948      1.5210108
    2182.9064341069288275      1.5169727
    2182.5772226478270568      1.5085262
    2182.2480111886588929      1.5096406
    2181.9187997295239256      1.5136288
    2181.5895882704221549      1.5111414
    2181.2603768112867328      1.5042673
    2180.9311653521517655      1.5059241
    2180.6019538930499948      1.5123912
    2180.2727424338818309      1.5111268
    2179.9435309747468636      1.5092447
    2179.6143195156450929      1.5086354
    2179.2851080565096709      1.5081699
    2178.9558965973747036      1.5115068
    2178.6266851382729328      1.5126582
    2178.2974736791047690      1.5125647
    2177.9682622200361948      1.5136979
    2177.6390507608675762      1.5120003
    2177.3098393017326089      1.5095047
    2176.9806278426308381      1.5109608
    2176.6514163834958708      1.5131334
    2176.3222049243272522      1.5094736
    2175.9929934652254815      1.5063884
    2175.6637820060905142      1.5065053
    2175.3345705469560016      1.5099176
    2175.0053590878537761      1.5143915
    2174.6761476287188088      1.5111954
    2174.3469361696170381      1.5090078
    2174.0177247104484195      1.5122395
    2173.6885132513134522      1.5124186
    2173.3593017922116815      1.5129719
    2173.0300903330767142      1.5135939
    2172.7008788739412921      1.5094470
    2172.3716674148399761      1.5048982
    2172.0424559556718123      1.5046865
    2171.7132444965363902      1.5067792
    2171.3840330374346195      1.5085967
    2171.0548215782996522      1.5091314
    2170.7256101191314883      1.5042361
    2170.3963986600629141      1.5019801
    2170.0671872008947503      1.5033884
    2169.7379757417925248      1.5006038
    2169.4087642826575575      1.5025550
    2169.0795528235225902      1.5031892
    2168.7503413644208194      1.4985168
    2168.4211299052858521      1.4991279
    2168.0919184461176883      1.4973346
    2167.7627069870154628      1.4956745
    2167.4334955278809502      1.4991232
    2167.1042840687455282      1.4988865
    2166.7750726096437575      1.4958026
    2166.4458611505087902      1.4975260
    2166.1166496914065647      1.5055423
    2165.7874382322384008      1.5098724
    2165.4582267731034335      1.5075796
    2165.1290153140016628      1.5041962
    2164.7998038548662407      1.5034965
    2164.4705923956980769      1.5047017
    2164.1413809366295027      1.5035012
    2163.8121694774613388      1.5037104
    2163.4829580183263715      1.5072992
    2163.1537465592246008      1.5115123
    2162.8245351000891787      1.5113114
    2162.4953236409878627      1.5103736
    2162.1661121818524407      1.5147663
    2161.8369007226842768      1.5131943
    2161.5076892635825061      1.5087270
    2161.1784778044475388      1.5092599
    2160.8492663453125715      1.5075881
    2160.5200548862108008      1.5060375
    2160.1908434270753787      1.5081475
    2159.8616319679072149      1.5069809
    2159.5324205088054441      1.5045552
    2159.2032090496704768      1.5053332
    2158.8739975905355095      1.5033190
    2158.5447861314337388      1.5005800
    2158.2155746722983167      1.5025750
    2157.8863632131970007      1.5086640
    2157.5571517540283821      1.5098408
    2157.2279402948934148      1.4993777
    2156.8987288357911893      1.4950614
    2156.5695173766566768      1.5045660
    2156.2403059174880582      1.5094355
    2155.9110944584199387      1.5066395
    2155.5818829992513201      1.5028362
    2155.2526715401163528      1.5022422
    2154.9234600810141274      1.5064621
    2154.5942486218796148      1.5069460
    2154.2650371627773893      1.5051101
    2153.9358257036424220      1.5057355
    2153.6066142444742582      1.5049953
    2153.2774027853724874      1.5027260
    2152.9481913262370654      1.5064249
